tank,date,rf,group,period
T013,2023-06-27,0.95,test,after
T013,2023-06-28,0.95,test,after
T013,2023-06-29,0.95,test,after
T013,2023-06-30,0.95,test,after
T014,2023-05-02,0.91,test,before
T014,2023-05-03,0.91,test,before
T014,2023-05-04,0.91,test,before
T014,2023-05-05,0.91,test,before
T014,2023-05-06,0.91,test,before
T014,2023-05-07,0.91,test,before
T014,2023-05-08,0.91,test,before
T014,2023-05-09,0.91,test,before
T014,2023-05-10,0.91,test,before
T014,2023-05-11,0.91,test,before
T014,2023-05-12,0.91,test,before
T014,2023-05-13,0.91,test,before
T014,2023-05-14,0.91,test,before
T014,2023-05-15,0.91,test,before
T014,2023-05-16,0.91,test,before
T014,2023-05-17,0.91,test,before
T014,2023-05-18,0.91,test,before
T014,2023-05-19,0.91,test,before
T014,2023-05-20,0.91,test,before
T014,2023-05-21,0.91,test,before
T014,2023-05-22,0.91,test,before
T014,2023-05-23,0.91,test,before
T014,2023-05-24,0.91,test,before
T014,2023-05-25,0.91,test,before
T014,2023-05-26,0.91,test,before
T014,2023-05-27,0.91,test,before
T014,2023-05-28,0.91,test,before
T014,2023-05-29,0.91,test,before
T014,2023-05-30,0.91,test,before
T014,2023-05-31,0.91,test,before
T014,2023-06-01,0.95,test,after
T014,2023-06-02,0.95,test,after
T014,2023-06-03,0.95,test,after
T014,2023-06-04,0.95,test,after
T014,2023-06-05,0.95,test,after
T014,2023-06-06,0.95,test,after
T014,2023-06-07,0.95,test,after
T014,2023-06-08,0.95,test,after
T014,2023-06-09,0.95,test,after
T014,2023-06-10,0.95,test,after
T014,2023-06-11,0.95,test,after
T014,2023-06-12,0.95,test,after
T014,2023-06-13,0.95,test,after
T014,2023-06-14,0.95,test,after
T014,2023-06-15,0.95,test,after
T014,2023-06-16,0.95,test,after
T014,2023-06-17,0.95,test,after
T014,2023-06-18,0.95,test,after
T014,2023-06-19,0.95,test,after
T014,2023-06-20,0.95,test,after
T014,2023-06-21,0.95,test,after
T014,2023-06-22,0.95,test,after
T014,2023-06-23,0.95,test,after
T014,2023-06-24,0.95,test,after
T014,2023-06-25,0.95,test,after
T014,2023-06-26,0.95,test,after
T014,2023-06-27,0.95,test,after
T014,2023-06-28,0.95,test,after
T014,2023-06-29,0.95,test,after
T014,2023-06-30,0.95,test,after
T015,2023-05-02,0.91,test,before
T015,2023-05-03,0.91,test,before
T015,2023-05-04,0.91,test,before
T015,2023-05-05,0.91,test,before
T015,2023-05-06,0.91,test,before
T015,2023-05-07,0.91,test,before
T015,2023-05-08,0.91,test,before
T015,2023-05-09,0.91,test,before
T015,2023-05-10,0.91,test,before
T015,2023-05-11,0.91,test,before
T015,2023-05-12,0.91,test,before
T015,2023-05-13,0.91,test,before
T015,2023-05-14,0.91,test,before
T015,2023-05-15,0.91,test,before
T015,2023-05-16,0.91,test,before
T015,2023-05-17,0.91,test,before
T015,2023-05-18,0.91,test,before
T015,2023-05-19,0.91,test,before
T015,2023-05-20,0.91,test,before
T015,2023-05-21,0.91,test,before
T015,2023-05-22,0.91,test,before
T015,2023-05-23,0.91,test,before
T015,2023-05-24,0.91,test,before
T015,2023-05-25,0.91,test,before
T015,2023-05-26,0.91,test,before
T015,2023-05-27,0.91,test,before
T015,2023-05-28,0.91,test,before
T015,2023-05-29,0.91,test,before
T015,2023-05-30,0.91,test,before
T015,2023-05-31,0.91,test,before
T015,2023-06-01,0.95,test,after
T015,2023-06-02,0.95,test,after
T015,2023-06-03,0.95,test,after
T015,2023-06-04,0.95,test,after
T015,2023-06-05,0.95,test,after
T015,2023-06-06,0.95,test,after
T015,2023-06-07,0.95,test,after
T015,2023-06-08,0.95,test,after
T015,2023-06-09,0.95,test,after
T015,2023-06-10,0.95,test,after
T015,2023-06-11,0.95,test,after
T015,2023-06-12,0.95,test,after
T015,2023-06-13,0.95,test,after
T015,2023-06-14,0.95,test,after
T015,2023-06-15,0.95,test,after
T015,2023-06-16,0.95,test,after
T015,2023-06-17,0.95,test,after
T015,2023-06-18,0.95,test,after
T015,2023-06-19,0.95,test,after
T015,2023-06-20,0.95,test,after
T015,2023-06-21,0.95,test,after
T015,2023-06-22,0.95,test,after
T015,2023-06-23,0.95,test,after
T015,2023-06-24,0.95,test,after
T015,2023-06-25,0.95,test,after
T015,2023-06-26,0.95,test,after
T015,2023-06-27,0.95,test,after
T015,2023-06-28,0.95,test,after
T015,2023-06-29,0.95,test,after
T015,2023-06-30,0.95,test,after
T016,2023-05-02,0.91,test,before
T016,2023-05-03,0.91,test,before
T016,2023-05-04,0.91,test,before
T016,2023-05-05,0.91,test,before
T016,2023-05-06,0.91,test,before
T016,2023-05-07,0.91,test,before
T016,2023-05-08,0.91,test,before
T016,2023-05-09,0.91,test,before
T016,2023-05-10,0.91,test,before
T016,2023-05-11,0.91,test,before
T016,2023-05-12,0.91,test,before
T016,2023-05-13,0.91,test,before
T016,2023-05-14,0.91,test,before
T016,2023-05-15,0.91,test,before
T016,2023-05-16,0.91,test,before
T016,2023-05-17,0.91,test,before
T016,2023-05-18,0.91,test,before
T016,2023-05-19,0.91,test,before
T016,2023-05-20,0.91,test,before
T016,2023-05-21,0.91,test,before
T016,2023-05-22,0.91,test,before
T016,2023-05-23,0.91,test,before
T016,2023-05-24,0.91,test,before
T016,2023-05-25,0.91,test,before
T016,2023-05-26,0.91,test,before
T016,2023-05-27,0.91,test,before
T016,2023-05-28,0.91,test,before
T016,2023-05-29,0.91,test,before
T016,2023-05-30,0.91,test,before
T016,2023-05-31,0.91,test,before
T016,2023-06-01,0.95,test,after
T016,2023-06-02,0.95,test,after
T016,2023-06-03,0.95,test,after
T016,2023-06-04,0.95,test,after
T016,2023-06-05,0.95,test,after
T016,2023-06-06,0.95,test,after
T016,2023-06-07,0.95,test,after
T016,2023-06-08,0.95,test,after
T016,2023-06-09,0.95,test,after
T016,2023-06-10,0.95,test,after
T016,2023-06-11,0.95,test,after
T016,2023-06-12,0.95,test,after
T016,2023-06-13,0.95,test,after
T016,2023-06-14,0.95,test,after
T016,2023-06-15,0.95,test,after
T016,2023-06-16,0.95,test,after
T016,2023-06-17,0.95,test,after
T016,2023-06-18,0.95,test,after
T016,2023-06-19,0.95,test,after
T016,2023-06-20,0.95,test,after
T016,2023-06-21,0.95,test,after
T016,2023-06-22,0.95,test,after
T016,2023-06-23,0.95,test,after
T016,2023-06-24,0.95,test,after
T016,2023-06-25,0.95,test,after
T016,2023-06-26,0.95,test,after
T016,2023-06-27,0.95,test,after
T016,2023-06-28,0.95,test,after
T016,2023-06-29,0.95,test,after
T016,2023-06-30,0.95,test,after
T017,2023-05-02,0.91,test,before
T017,2023-05-03,0.91,test,before
T017,2023-05-04,0.91,test,before
T017,2023-05-05,0.91,test,before
T017,2023-05-06,0.91,test,before
T017,2023-05-07,0.91,test,before
T017,2023-05-08,0.91,test,before
T017,2023-05-09,0.91,test,before
T017,2023-05-10,0.91,test,before
T017,2023-05-11,0.91,test,before
T017,2023-05-12,0.91,test,before
T017,2023-05-13,0.91,test,before
T017,2023-05-14,0.91,test,before
T017,2023-05-15,0.91,test,before
T017,2023-05-16,0.91,test,before
T017,2023-05-17,0.91,test,before
T017,2023-05-18,0.91,test,before
T017,2023-05-19,0.91,test,before
T017,2023-05-20,0.91,test,before
T017,2023-05-21,0.91,test,before
T017,2023-05-22,0.91,test,before
T017,2023-05-23,0.91,test,before
T017,2023-05-24,0.91,test,before
T017,2023-05-25,0.91,test,before
T017,2023-05-26,0.91,test,before
T017,2023-05-27,0.91,test,before
T017,2023-05-28,0.91,test,before
T017,2023-05-29,0.91,test,before
T017,2023-05-30,0.91,test,before
T017,2023-05-31,0.91,test,before
T017,2023-06-01,0.95,test,after
T017,2023-06-02,0.95,test,after
T017,2023-06-03,0.95,test,after
T017,2023-06-04,0.95,test,after
T017,2023-06-05,0.95,test,after
T017,2023-06-06,0.95,test,after
T017,2023-06-07,0.95,test,after
T017,2023-06-08,0.95,test,after
T017,2023-06-09,0.95,test,after
T017,2023-06-10,0.95,test,after
T017,2023-06-11,0.95,test,after
T017,2023-06-12,0.95,test,after
T017,2023-06-13,0.95,test,after
T017,2023-06-14,0.95,test,after
T017,2023-06-15,0.95,test,after
T017,2023-06-16,0.95,test,after
T017,2023-06-17,0.95,test,after
T017,2023-06-18,0.95,test,after
T017,2023-06-19,0.95,test,after
T017,2023-06-20,0.95,test,after
T017,2023-06-21,0.95,test,after
T017,2023-06-22,0.95,test,after
T017,2023-06-23,0.95,test,after
T017,2023-06-24,0.95,test,after
T017,2023-06-25,0.95,test,after
T017,2023-06-26,0.95,test,after
T017,2023-06-27,0.95,test,after
T017,2023-06-28,0.95,test,after
T017,2023-06-29,0.95,test,after
T017,2023-06-30,0.95,test,after
T018,2023-05-02,0.91,test,before
T018,2023-05-03,0.91,test,before
T018,2023-05-04,0.91,test,before
T018,2023-05-05,0.91,test,before
T018,2023-05-06,0.91,test,before
T018,2023-05-07,0.91,test,before
T018,2023-05-08,0.91,test,before
T018,2023-05-09,0.91,test,before
T018,2023-05-10,0.91,test,before
T018,2023-05-11,0.91,test,before
T018,2023-05-12,0.91,test,before
T018,2023-05-13,0.91,test,before
T018,2023-05-14,0.91,test,before
T018,2023-05-15,0.91,test,before
T018,2023-05-16,0.91,test,before
T018,2023-05-17,0.91,test,before
T018,2023-05-18,0.91,test,before
T018,2023-05-19,0.91,test,before
T018,2023-05-20,0.91,test,before
T018,2023-05-21,0.91,test,before
T018,2023-05-22,0.91,test,before
T018,2023-05-23,0.91,test,before
T018,2023-05-24,0.91,test,before
T018,2023-05-25,0.91,test,before
T018,2023-05-26,0.91,test,before
T018,2023-05-27,0.91,test,before
T018,2023-05-28,0.91,test,before
T018,2023-05-29,0.91,test,before
T018,2023-05-30,0.91,test,before
T018,2023-05-31,0.91,test,before
T018,2023-06-01,0.95,test,after
T018,2023-06-02,0.95,test,after
T018,2023-06-03,0.95,test,after
T018,2023-06-04,0.95,test,after
T018,2023-06-05,0.95,test,after
T018,2023-06-06,0.95,test,after
T018,2023-06-07,0.95,test,after
T018,2023-06-08,0.95,test,after
T018,2023-06-09,0.95,test,after
T018,2023-06-10,0.95,test,after
T018,2023-06-11,0.95,test,after
T018,2023-06-12,0.95,test,after
T018,2023-06-13,0.95,test,after
T018,2023-06-14,0.95,test,after
T018,2023-06-15,0.95,test,after
T018,2023-06-16,0.95,test,after
T018,2023-06-17,0.95,test,after
T018,2023-06-18,0.95,test,after
T018,2023-06-19,0.95,test,after
T018,2023-06-20,0.95,test,after
T018,2023-06-21,0.95,test,after
T018,2023-06-22,0.95,test,after
T018,2023-06-23,0.95,test,after
T018,2023-06-24,0.95,test,after
T018,2023-06-25,0.95,test,after
T018,2023-06-26,0.95,test,after
T018,2023-06-27,0.95,test,after
T018,2023-06-28,0.95,test,after
T018,2023-06-29,0.95,test,after
T018,2023-06-30,0.95,test,after
T019,2023-05-02,0.91,test,before
T019,2023-05-03,0.91,test,before
T019,2023-05-04,0.91,test,before
T019,2023-05-05,0.91,test,before
T019,2023-05-06,0.91,test,before
T019,2023-05-07,0.91,test,before
T019,2023-05-08,0.91,test,before
T019,2023-05-09,0.91,test,before
T019,2023-05-10,0.91,test,before
T019,2023-05-11,0.91,test,before
T019,2023-05-12,0.91,test,before
T019,2023-05-13,0.91,test,before
T019,2023-05-14,0.91,test,before
T019,2023-05-15,0.91,test,before
T019,2023-05-16,0.91,test,before
T019,2023-05-17,0.91,test,before
T019,2023-05-18,0.91,test,before
T019,2023-05-19,0.91,test,before
T019,2023-05-20,0.91,test,before
T019,2023-05-21,0.91,test,before
T019,2023-05-22,0.91,test,before
T019,2023-05-23,0.91,test,before
T019,2023-05-24,0.91,test,before
T019,2023-05-25,0.91,test,before
T019,2023-05-26,0.91,test,before
T019,2023-05-27,0.91,test,before
T019,2023-05-28,0.91,test,before
T019,2023-05-29,0.91,test,before
T019,2023-05-30,0.91,test,before
T019,2023-05-31,0.91,test,before
T019,2023-06-01,0.95,test,after
T019,2023-06-02,0.95,test,after
T019,2023-06-03,0.95,test,after
T019,2023-06-04,0.95,test,after
T019,2023-06-05,0.95,test,after
T019,2023-06-06,0.95,test,after
T019,2023-06-07,0.95,test,after
T019,2023-06-08,0.95,test,after
T019,2023-06-09,0.95,test,after
T019,2023-06-10,0.95,test,after
T019,2023-06-11,0.95,test,after
T019,2023-06-12,0.95,test,after
T019,2023-06-13,0.95,test,after
T019,2023-06-14,0.95,test,after
T019,2023-06-15,0.95,test,after
T019,2023-06-16,0.95,test,after
T019,2023-06-17,0.95,test,after
T019,2023-06-18,0.95,test,after
T019,2023-06-19,0.95,test,after
T019,2023-06-20,0.95,test,after
T019,2023-06-21,0.95,test,after
T019,2023-06-22,0.95,test,after
T019,2023-06-23,0.95,test,after
T019,2023-06-24,0.95,test,after
T019,2023-06-25,0.95,test,after
T019,2023-06-26,0.95,test,after
T019,2023-06-27,0.95,test,after
T019,2023-06-28,0.95,test,after
T019,2023-06-29,0.95,test,after
T019,2023-06-30,0.95,test,after
T020,2023-05-02,0.91,test,before
T020,2023-05-03,0.91,test,before
T020,2023-05-04,0.91,test,before
T020,2023-05-05,0.91,test,before
T020,2023-05-06,0.91,test,before
T020,2023-05-07,0.91,test,before
T020,2023-05-08,0.91,test,before
T020,2023-05-09,0.91,test,before
T020,2023-05-10,0.91,test,before
T020,2023-05-11,0.91,test,before
T020,2023-05-12,0.91,test,before
T020,2023-05-13,0.91,test,before
T020,2023-05-14,0.91,test,before
T020,2023-05-15,0.91,test,before
T020,2023-05-16,0.91,test,before
T020,2023-05-17,0.91,test,before
T020,2023-05-18,0.91,test,before
T020,2023-05-19,0.91,test,before
T020,2023-05-20,0.91,test,before
T020,2023-05-21,0.91,test,before
T020,2023-05-22,0.91,test,before
T020,2023-05-23,0.91,test,before
T020,2023-05-24,0.91,test,before
T020,2023-05-25,0.91,test,before
T020,2023-05-26,0.91,test,before
T020,2023-05-27,0.91,test,before
T020,2023-05-28,0.91,test,before
T020,2023-05-29,0.91,test,before
T020,2023-05-30,0.91,test,before
T020,2023-05-31,0.91,test,before
T020,2023-06-01,0.95,test,after
T020,2023-06-02,0.95,test,after
T020,2023-06-03,0.95,test,after
T020,2023-06-04,0.95,test,after
T020,2023-06-05,0.95,test,after
T020,2023-06-06,0.95,test,after
T020,2023-06-07,0.95,test,after
T020,2023-06-08,0.95,test,after
T020,2023-06-09,0.95,test,after
T020,2023-06-10,0.95,test,after
T020,2023-06-11,0.95,test,after
T020,2023-06-12,0.95,test,after
T020,2023-06-13,0.95,test,after
T020,2023-06-14,0.95,test,after
T020,2023-06-15,0.95,test,after
T020,2023-06-16,0.95,test,after
T020,2023-06-17,0.95,test,after
T020,2023-06-18,0.95,test,after
T020,2023-06-19,0.95,test,after
T020,2023-06-20,0.95,test,after
T020,2023-06-21,0.95,test,after
T020,2023-06-22,0.95,test,after
T020,2023-06-23,0.95,test,after
T020,2023-06-24,0.95,test,after
T020,2023-06-25,0.95,test,after
T020,2023-06-26,0.95,test,after
T020,2023-06-27,0.95,test,after
T020,2023-06-28,0.95,test,after
T020,2023-06-29,0.95,test,after
T020,2023-06-30,0.95,test,after
T021,2023-05-02,0.91,test,before
T021,2023-05-03,0.91,test,before
T021,2023-05-04,0.91,test,before
T021,2023-05-05,0.91,test,before
T021,2023-05-06,0.91,test,before
T021,2023-05-07,0.91,test,before
T021,2023-05-08,0.91,test,before
T021,2023-05-09,0.91,test,before
T021,2023-05-10,0.91,test,before
T021,2023-05-11,0.91,test,before
T021,2023-05-12,0.91,test,before
T021,2023-05-13,0.91,test,before
T021,2023-05-14,0.91,test,before
T021,2023-05-15,0.91,test,before
T021,2023-05-16,0.91,test,before
T021,2023-05-17,0.91,test,before
T021,2023-05-18,0.91,test,before
T021,2023-05-19,0.91,test,before
T021,2023-05-20,0.91,test,before
T021,2023-05-21,0.91,test,before
T021,2023-05-22,0.91,test,before
T021,2023-05-23,0.91,test,before
T021,2023-05-24,0.91,test,before
T021,2023-05-25,0.91,test,before
T021,2023-05-26,0.91,test,before
T021,2023-05-27,0.91,test,before
T021,2023-05-28,0.91,test,before
T021,2023-05-29,0.91,test,before
T021,2023-05-30,0.91,test,before
T021,2023-05-31,0.91,test,before
T021,2023-06-01,0.95,test,after
T021,2023-06-02,0.95,test,after
T021,2023-06-03,0.95,test,after
T021,2023-06-04,0.95,test,after
T021,2023-06-05,0.95,test,after
T021,2023-06-06,0.95,test,after
T021,2023-06-07,0.95,test,after
T021,2023-06-08,0.95,test,after
T021,2023-06-09,0.95,test,after
T021,2023-06-10,0.95,test,after
T021,2023-06-11,0.95,test,after
T021,2023-06-12,0.95,test,after
T021,2023-06-13,0.95,test,after
T021,2023-06-14,0.95,test,after
T021,2023-06-15,0.95,test,after
T021,2023-06-16,0.95,test,after
T021,2023-06-17,0.95,test,after
T021,2023-06-18,0.95,test,after
T021,2023-06-19,0.95,test,after
T021,2023-06-20,0.95,test,after
T021,2023-06-21,0.95,test,after
T021,2023-06-22,0.95,test,after
T021,2023-06-23,0.95,test,after
T021,2023-06-24,0.95,test,after
T021,2023-06-25,0.95,test,after
T021,2023-06-26,0.95,test,after
T021,2023-06-27,0.95,test,after
T021,2023-06-28,0.95,test,after
T021,2023-06-29,0.95,test,after
T021,2023-06-30,0.95,test,after
T022,2023-05-02,0.91,test,before
T022,2023-05-03,0.91,test,before
T022,2023-05-04,0.91,test,before
T022,2023-05-05,0.91,test,before
T022,2023-05-06,0.91,test,before
T022,2023-05-07,0.91,test,before
T022,2023-05-08,0.91,test,before
T022,2023-05-09,0.91,test,before
T022,2023-05-10,0.91,test,before
T022,2023-05-11,0.91,test,before
T022,2023-05-12,0.91,test,before
T022,2023-05-13,0.91,test,before
T022,2023-05-14,0.91,test,before
T022,2023-05-15,0.91,test,before
T022,2023-05-16,0.91,test,before
T022,2023-05-17,0.91,test,before
T022,2023-05-18,0.91,test,before
T022,2023-05-19,0.91,test,before
T022,2023-05-20,0.91,test,before
T022,2023-05-21,0.91,test,before
T022,2023-05-22,0.91,test,before
T022,2023-05-23,0.91,test,before
T022,2023-05-24,0.91,test,before
T022,2023-05-25,0.91,test,before
T022,2023-05-26,0.91,test,before
T022,2023-05-27,0.91,test,before
T022,2023-05-28,0.91,test,before
T022,2023-05-29,0.91,test,before
T022,2023-05-30,0.91,test,before
T022,2023-05-31,0.91,test,before
T022,2023-06-01,0.95,test,after
T022,2023-06-02,0.95,test,after
T022,2023-06-03,0.95,test,after
T022,2023-06-04,0.95,test,after
T022,2023-06-05,0.95,test,after
T022,2023-06-06,0.95,test,after
T022,2023-06-07,0.95,test,after
T022,2023-06-08,0.95,test,after
T022,2023-06-09,0.95,test,after
T022,2023-06-10,0.95,test,after
T022,2023-06-11,0.95,test,after
T022,2023-06-12,0.95,test,after
T022,2023-06-13,0.95,test,after
T022,2023-06-14,0.95,test,after
T022,2023-06-15,0.95,test,after
T022,2023-06-16,0.95,test,after
T022,2023-06-17,0.95,test,after
T022,2023-06-18,0.95,test,after
T022,2023-06-19,0.95,test,after
T022,2023-06-20,0.95,test,after
T022,2023-06-21,0.95,test,after
T022,2023-06-22,0.95,test,after
T022,2023-06-23,0.95,test,after
T022,2023-06-24,0.95,test,after
T022,2023-06-25,0.95,test,after
T022,2023-06-26,0.95,test,after
T022,2023-06-27,0.95,test,after
T022,2023-06-28,0.95,test,after
T022,2023-06-29,0.95,test,after
T022,2023-06-30,0.95,test,after
T023,2023-05-02,0.91,test,before
T023,2023-05-03,0.91,test,before
T023,2023-05-04,0.91,test,before
T023,2023-05-05,0.91,test,before
T023,2023-05-06,0.91,test,before
T023,2023-05-07,0.91,test,before
T023,2023-05-08,0.91,test,before
T023,2023-05-09,0.91,test,before
T023,2023-05-10,0.91,test,before
T023,2023-05-11,0.91,test,before
T023,2023-05-12,0.91,test,before
T023,2023-05-13,0.91,test,before
T023,2023-05-14,0.91,test,before
T023,2023-05-15,0.91,test,before
T023,2023-05-16,0.91,test,before
T023,2023-05-17,0.91,test,before
T023,2023-05-18,0.91,test,before
T023,2023-05-19,0.91,test,before
T023,2023-05-20,0.91,test,before
T023,2023-05-21,0.91,test,before
T023,2023-05-22,0.91,test,before
T023,2023-05-23,0.91,test,before
T023,2023-05-24,0.91,test,before
T023,2023-05-25,0.91,test,before
T023,2023-05-26,0.91,test,before
T023,2023-05-27,0.91,test,before
T023,2023-05-28,0.91,test,before
T023,2023-05-29,0.91,test,before
T023,2023-05-30,0.91,test,before
T023,2023-05-31,0.91,test,before
T023,2023-06-01,0.95,test,after
T023,2023-06-02,0.95,test,after
T023,2023-06-03,0.95,test,after
T023,2023-06-04,0.95,test,after
T023,2023-06-05,0.95,test,after
T023,2023-06-06,0.95,test,after
T023,2023-06-07,0.95,test,after
T023,2023-06-08,0.95,test,after
T023,2023-06-09,0.95,test,after
T023,2023-06-10,0.95,test,after
T023,2023-06-11,0.95,test,after
T023,2023-06-12,0.95,test,after
T023,2023-06-13,0.95,test,after
T023,2023-06-14,0.95,test,after
T023,2023-06-15,0.95,test,after
T023,2023-06-16,0.95,test,after
T023,2023-06-17,0.95,test,after
T023,2023-06-18,0.95,test,after
T023,2023-06-19,0.95,test,after
T023,2023-06-20,0.95,test,after
T023,2023-06-21,0.95,test,after
T023,2023-06-22,0.95,test,after
T023,2023-06-23,0.95,test,after
T023,2023-06-24,0.95,test,after
T023,2023-06-25,0.95,test,after
T023,2023-06-26,0.95,test,after
T023,2023-06-27,0.95,test,after
T023,2023-06-28,0.95,test,after
T023,2023-06-29,0.95,test,after
T023,2023-06-30,0.95,test,after
T024,2023-05-02,0.91,test,before
T024,2023-05-03,0.91,test,before
T024,2023-05-04,0.91,test,before
T024,2023-05-05,0.91,test,before
